time_stamp,Requested File,Lifetime
1016,22.0,12.0
1016,2.0,12.0
1017,31.0,2.0
1017,8.0,2.0
1018,9.0,2.0
1019,7.0,3.0
1019,21.0,2.0
1020,28.0,11.0
1021,35.0,12.0
1021,6.0,8.0
1022,21.0,2.0
1023,29.0,7.0
1024,13.0,12.0
1024,9.0,2.0
1025,23.0,2.0
1025,5.0,12.0
1026,4.0,12.0
1027,9.0,2.0
1028,24.0,2.0
1029,29.0,7.0
1029,2.0,12.0
1030,31.0,2.0
1030,9.0,2.0
1031,1.0,12.0
1031,21.0,2.0
1032,24.0,2.0
1033,12.0,10.0
1033,35.0,12.0
1034,25.0,12.0
1035,9.0,2.0
1036,6.0,8.0
1037,31.0,2.0
1037,9.0,2.0
1039,13.0,12.0
1040,22.0,12.0
1040,21.0,2.0
1041,25.0,12.0
1041,24.0,2.0
1042,35.0,12.0
1043,31.0,2.0
1044,23.0,2.0
1044,8.0,2.0
1046,30.0,12.0
1047,24.0,2.0
1047,38.0,5.0
1048,1.0,12.0
1049,20.0,10.0
1049,7.0,3.0
1051,39.0,10.0
1051,32.0,6.0
1052,24.0,2.0
1052,24.0,2.0
1053,37.0,11.0
1053,21.0,2.0
1055,13.0,12.0
1055,4.0,12.0
1056,22.0,12.0
1056,9.0,2.0
1057,24.0,2.0
1058,35.0,12.0
1059,21.0,2.0
1060,23.0,2.0
1062,1.0,12.0
1062,8.0,2.0
1063,23.0,2.0
1063,9.0,2.0
1064,12.0,10.0
1065,24.0,2.0
1065,4.0,12.0
1066,21.0,2.0
1067,30.0,12.0
1067,13.0,12.0
1068,34.0,6.0
1068,9.0,2.0
1069,31.0,2.0
1069,31.0,2.0
1071,24.0,2.0
1071,28.0,11.0
1072,2.0,12.0
1073,22.0,12.0
1073,35.0,12.0
1074,31.0,2.0
1074,8.0,2.0
1075,23.0,2.0
1076,24.0,2.0
1076,21.0,2.0
1077,37.0,11.0
1077,8.0,2.0
1078,9.0,2.0
1080,10.0,4.0
1080,24.0,2.0
1081,25.0,12.0
1081,31.0,2.0
1082,33.0,9.0
1082,2.0,12.0
1083,24.0,2.0
1084,1.0,12.0
1084,8.0,2.0
1085,5.0,12.0
1086,13.0,12.0
1087,8.0,2.0
1088,35.0,12.0
1089,23.0,2.0
1089,23.0,2.0
1091,31.0,2.0
1091,2.0,12.0
1092,9.0,2.0
1094,9.0,2.0
1095,39.0,10.0
1095,5.0,12.0
1096,31.0,2.0
1097,24.0,2.0
1097,21.0,2.0
1098,8.0,2.0
1099,9.0,2.0
1100,34.0,6.0
1100,40.0,5.0
1101,25.0,12.0
1102,31.0,2.0
1102,6.0,8.0
1103,22.0,12.0
1103,25.0,12.0
1104,1.0,12.0
1104,8.0,2.0
1105,23.0,2.0
1107,21.0,2.0
1109,7.0,3.0
1109,40.0,5.0
1110,24.0,2.0
1110,1.0,12.0
1111,10.0,4.0
1112,9.0,2.0
1112,24.0,2.0
1113,23.0,2.0
1113,5.0,12.0
1114,21.0,2.0
1114,21.0,2.0
1115,32.0,6.0
1116,23.0,2.0
1116,14.0,6.0
1117,25.0,12.0
1117,9.0,2.0
1118,1.0,12.0
1118,8.0,2.0
1119,9.0,2.0
1120,21.0,2.0
1120,6.0,8.0
1122,22.0,12.0
1122,2.0,12.0
1123,9.0,2.0
1123,8.0,2.0
1124,31.0,2.0
1124,4.0,12.0
1126,24.0,2.0
1127,1.0,12.0
1128,11.0,10.0
1128,35.0,12.0
1129,9.0,2.0
1130,31.0,2.0
1131,24.0,2.0
1131,24.0,2.0
1132,9.0,2.0
1132,9.0,2.0
1133,26.0,12.0
1134,23.0,2.0
1134,6.0,8.0
1135,35.0,12.0
1136,35.0,12.0
1137,24.0,2.0
1137,8.0,2.0
1138,23.0,2.0
1139,13.0,12.0
1139,24.0,2.0
1140,9.0,2.0
1140,5.0,12.0
1141,22.0,12.0
1141,9.0,2.0
1142,19.0,10.0
1143,23.0,2.0
1143,24.0,2.0
1144,21.0,2.0
1145,9.0,2.0
1145,4.0,12.0
1146,25.0,12.0
1146,8.0,2.0
1147,23.0,2.0
1147,21.0,2.0
1149,9.0,2.0
1151,9.0,2.0
1153,31.0,2.0
1153,23.0,2.0
1154,25.0,12.0
1154,5.0,12.0
1155,35.0,12.0
1157,21.0,2.0
1159,9.0,2.0
1160,31.0,2.0
1160,22.0,12.0
1161,23.0,2.0
1161,2.0,12.0
1162,28.0,11.0
1163,24.0,2.0
1165,1.0,12.0
1166,22.0,12.0
1167,35.0,12.0
1168,8.0,2.0
1169,27.0,6.0
1169,21.0,2.0
1170,25.0,12.0
1170,9.0,2.0
1171,24.0,2.0
1171,24.0,2.0
1172,9.0,2.0
1172,5.0,12.0
1173,31.0,2.0
1173,9.0,2.0
1174,24.0,2.0
1175,23.0,2.0
1176,24.0,2.0
1177,6.0,8.0
1179,22.0,12.0
1180,1.0,12.0
1181,5.0,12.0
1182,21.0,2.0
1184,36.0,6.0
1185,9.0,2.0
1185,2.0,12.0
1186,23.0,2.0
1187,13.0,12.0
1187,4.0,12.0
1188,25.0,12.0
1188,9.0,2.0
1189,24.0,2.0
1189,8.0,2.0
1191,9.0,2.0
1194,22.0,12.0
1194,23.0,2.0
1195,24.0,2.0
1195,21.0,2.0
1196,2.0,12.0
1196,32.0,6.0
1197,25.0,12.0
1197,2.0,12.0
1198,23.0,2.0
1199,21.0,2.0
1201,5.0,12.0
1202,39.0,10.0
1202,33.0,9.0
1203,1.0,12.0
1203,8.0,2.0
1204,21.0,2.0
1205,35.0,12.0
1206,13.0,12.0
1206,9.0,2.0
1208,24.0,2.0
1209,36.0,6.0
1210,4.0,12.0
1211,31.0,2.0
1211,16.0,13.0
1213,23.0,2.0
1214,6.0,8.0
1215,31.0,2.0
1215,2.0,12.0
1216,24.0,2.0
1217,25.0,12.0
1218,17.0,8.0
1218,8.0,2.0
1219,27.0,6.0
1219,33.0,9.0
1220,4.0,12.0
1221,30.0,12.0
1222,1.0,12.0
1222,2.0,12.0
1223,22.0,12.0
1223,21.0,2.0
1224,6.0,8.0
1224,35.0,12.0
1225,24.0,2.0
1225,9.0,2.0
1226,5.0,12.0
1227,9.0,2.0
1227,4.0,12.0
1228,37.0,11.0
1228,24.0,2.0
1229,38.0,5.0
1230,24.0,2.0
1230,2.0,12.0
1231,23.0,2.0
1233,31.0,2.0
1233,8.0,2.0
1234,1.0,12.0
1234,30.0,12.0
1235,23.0,2.0
1235,35.0,12.0
1236,9.0,2.0
1237,5.0,12.0
1237,21.0,2.0
1238,9.0,2.0
1240,25.0,12.0
1241,17.0,8.0
1242,31.0,2.0
1242,11.0,10.0
1243,13.0,12.0
1244,5.0,12.0
1245,31.0,2.0
1246,24.0,2.0
1246,7.0,3.0
1247,23.0,2.0
1247,26.0,12.0
1248,31.0,2.0
1248,4.0,12.0
1249,9.0,2.0
1249,35.0,12.0
1250,17.0,8.0
1252,39.0,10.0
1252,8.0,2.0
1253,9.0,2.0
1254,31.0,2.0
1255,23.0,2.0
1256,12.0,10.0
1257,8.0,2.0
1258,38.0,5.0
1259,1.0,12.0
1260,31.0,2.0
1261,21.0,2.0
1262,25.0,12.0
1262,9.0,2.0
1263,9.0,2.0
1263,2.0,12.0
1264,31.0,2.0
1264,8.0,2.0
1265,9.0,2.0
1266,4.0,12.0
1267,13.0,12.0
1268,31.0,2.0
1268,21.0,2.0
1269,24.0,2.0
1269,9.0,2.0
1271,31.0,2.0
1271,17.0,8.0
1272,16.0,13.0
1272,5.0,12.0
1274,6.0,8.0
1274,33.0,9.0
1275,26.0,12.0
1275,21.0,2.0
1276,22.0,12.0
1276,24.0,2.0
1277,23.0,2.0
1277,8.0,2.0
1278,24.0,2.0
1278,21.0,2.0
1279,29.0,7.0
1280,25.0,12.0
1280,8.0,2.0
1281,23.0,2.0
1282,5.0,12.0
1283,7.0,3.0
1283,30.0,12.0
1284,9.0,2.0
1284,35.0,12.0
1285,34.0,6.0
1286,1.0,12.0
1286,8.0,2.0
1287,19.0,10.0
1289,11.0,10.0
1289,24.0,2.0
1290,8.0,2.0
1291,24.0,2.0
1291,4.0,12.0
1292,22.0,12.0
1293,13.0,12.0
1293,24.0,2.0
1294,31.0,2.0
1294,17.0,8.0
1295,23.0,2.0
1295,2.0,12.0
1296,7.0,3.0
1296,24.0,2.0
1297,31.0,2.0
1298,10.0,4.0
1299,25.0,12.0
1299,24.0,2.0
1300,8.0,2.0
1300,9.0,2.0
1301,31.0,2.0
1302,38.0,5.0
1302,25.0,12.0
1304,29.0,7.0
1305,22.0,12.0
1305,35.0,12.0
1306,23.0,2.0
1306,5.0,12.0
1307,13.0,12.0
1308,21.0,2.0
1309,15.0,5.0
1310,1.0,12.0
1311,23.0,2.0
1312,9.0,2.0
1313,22.0,12.0
1314,21.0,2.0
1314,38.0,5.0
1315,31.0,2.0
1315,21.0,2.0
1316,13.0,12.0
1317,23.0,2.0
1317,9.0,2.0
1318,24.0,2.0
1318,21.0,2.0
1319,31.0,2.0
1320,17.0,8.0
1320,24.0,2.0
1321,23.0,2.0
1321,9.0,2.0
1322,3.0,3.0
1322,38.0,5.0
1323,1.0,12.0
1324,21.0,2.0
1325,25.0,12.0
1325,9.0,2.0
1326,24.0,2.0
1327,5.0,12.0
1327,15.0,5.0
1328,9.0,2.0
1328,24.0,2.0
1329,13.0,12.0
1329,35.0,12.0
1330,37.0,11.0
1330,5.0,12.0
1331,9.0,2.0
1331,4.0,12.0
1332,24.0,2.0
1332,9.0,2.0
1335,7.0,3.0
1336,9.0,2.0
1336,9.0,2.0
1338,23.0,2.0
1338,38.0,5.0
1339,14.0,6.0
1339,15.0,5.0
1340,9.0,2.0
1341,1.0,12.0
1342,25.0,12.0
1342,4.0,12.0
1343,23.0,2.0
1343,24.0,2.0
1344,9.0,2.0
1345,31.0,2.0
1345,8.0,2.0
1346,9.0,2.0
1346,24.0,2.0
1347,33.0,9.0
1348,36.0,6.0
1348,2.0,12.0
1349,23.0,2.0
1349,5.0,12.0
1350,14.0,6.0
1350,9.0,2.0
1351,9.0,2.0
1352,24.0,2.0
1352,4.0,12.0
1353,21.0,2.0
1354,31.0,2.0
1354,8.0,2.0
1355,22.0,12.0
1357,2.0,12.0
1357,24.0,2.0
1358,24.0,2.0
1358,9.0,2.0
1359,12.0,10.0
1360,23.0,2.0
1360,2.0,12.0
1361,31.0,2.0
1361,35.0,12.0
1362,13.0,12.0
1364,23.0,2.0
1364,5.0,12.0
1365,9.0,2.0
1365,21.0,2.0
1366,24.0,2.0
1366,24.0,2.0
1367,9.0,2.0
1368,31.0,2.0
1368,21.0,2.0
1369,4.0,12.0
1370,23.0,2.0
1371,9.0,2.0
1372,25.0,12.0
1373,1.0,12.0
1374,9.0,2.0
1374,15.0,5.0
1375,26.0,12.0
1376,24.0,2.0
1376,30.0,12.0
1378,18.0,9.0
1379,21.0,2.0
1380,13.0,12.0
1380,2.0,12.0
1381,9.0,2.0
1382,22.0,12.0
1382,24.0,2.0
1383,28.0,11.0
1383,5.0,12.0
1384,9.0,2.0
1385,21.0,2.0
1386,9.0,2.0
1387,1.0,12.0
1387,16.0,13.0
1388,24.0,2.0
1389,9.0,2.0
1389,4.0,12.0
1390,25.0,12.0
1390,35.0,12.0
1391,24.0,2.0
1391,24.0,2.0
1392,31.0,2.0
1393,25.0,12.0
1394,9.0,2.0
1395,15.0,5.0
1396,35.0,12.0
1397,9.0,2.0
1397,2.0,12.0
1398,24.0,2.0
1399,17.0,8.0
1399,5.0,12.0
1400,23.0,2.0
1401,31.0,2.0
1401,21.0,2.0
1402,1.0,12.0
1402,40.0,5.0
1404,13.0,12.0
1404,17.0,8.0
1405,24.0,2.0
1406,31.0,2.0
1406,32.0,6.0
1407,1.0,12.0
1407,8.0,2.0
1409,24.0,2.0
1409,21.0,2.0
1410,23.0,2.0
1411,31.0,2.0
1411,8.0,2.0
1412,9.0,2.0
1412,5.0,12.0
1413,21.0,2.0
1414,23.0,2.0
1414,23.0,2.0
1415,32.0,6.0
1417,13.0,12.0
1418,17.0,8.0
1419,11.0,10.0
1420,1.0,12.0
1420,8.0,2.0
1421,31.0,2.0
1421,24.0,2.0
1422,22.0,12.0
1422,9.0,2.0
1423,25.0,12.0
1423,17.0,8.0
1424,9.0,2.0
1424,21.0,2.0
1426,24.0,2.0
1426,24.0,2.0
1427,35.0,12.0
1428,31.0,2.0
1428,8.0,2.0
1429,2.0,12.0
1430,40.0,5.0
1432,9.0,2.0
1432,9.0,2.0
1433,4.0,12.0
1434,23.0,2.0
1435,13.0,12.0
1435,30.0,12.0
1436,24.0,2.0
1437,31.0,2.0
1438,25.0,12.0
1439,35.0,12.0
1440,21.0,2.0
1441,9.0,2.0
1442,4.0,12.0
1444,23.0,2.0
1445,9.0,2.0
1446,7.0,3.0
1446,8.0,2.0
1447,13.0,12.0
1448,24.0,2.0
1448,36.0,6.0
1449,8.0,2.0
1449,31.0,2.0
1450,25.0,12.0
1450,24.0,2.0
1451,23.0,2.0
1451,8.0,2.0
1452,5.0,12.0
1453,1.0,12.0
1453,21.0,2.0
1454,31.0,2.0
1454,24.0,2.0
1456,8.0,2.0
1456,16.0,13.0
1457,9.0,2.0
1458,23.0,2.0
1458,4.0,12.0
1459,13.0,12.0
1459,8.0,2.0
1460,24.0,2.0
1460,5.0,12.0
1461,2.0,12.0
1462,14.0,6.0
1464,24.0,2.0
1465,22.0,12.0
1465,24.0,2.0
1466,28.0,11.0
1467,23.0,2.0
1467,35.0,12.0
1468,24.0,2.0
1468,21.0,2.0
1469,6.0,8.0
1470,23.0,2.0
1471,9.0,2.0
1472,18.0,9.0
1473,23.0,2.0
1474,31.0,2.0
1474,26.0,12.0
1475,21.0,2.0
1476,23.0,2.0
1476,35.0,12.0
1477,25.0,12.0
1477,9.0,2.0
1478,24.0,2.0
1479,4.0,12.0
1481,23.0,2.0
1481,9.0,2.0
1482,21.0,2.0
1483,24.0,2.0
1484,20.0,10.0
1485,14.0,6.0
1485,9.0,2.0
1487,24.0,2.0
1488,31.0,2.0
1488,5.0,12.0
1489,23.0,2.0
1489,7.0,3.0
1490,24.0,2.0
1490,21.0,2.0
1491,9.0,2.0
1493,22.0,12.0
1494,13.0,12.0
1495,23.0,2.0
1495,24.0,2.0
1496,8.0,2.0
1497,1.0,12.0
1499,9.0,2.0
1499,29.0,7.0
1500,2.0,12.0
1501,24.0,2.0
1503,4.0,12.0
1504,31.0,2.0
1504,37.0,11.0
1505,24.0,2.0
1506,23.0,2.0
1506,3.0,3.0
1508,4.0,12.0
1509,24.0,2.0
1510,1.0,12.0
1511,22.0,12.0
1512,9.0,2.0
1513,16.0,13.0
1514,30.0,12.0
1515,24.0,2.0
1515,9.0,2.0
1516,2.0,12.0
1517,25.0,12.0
1517,8.0,2.0
1518,23.0,2.0
1519,24.0,2.0
1519,9.0,2.0
1520,9.0,2.0
1521,1.0,12.0
1522,23.0,2.0
1523,15.0,5.0
1524,9.0,2.0
1525,21.0,2.0
1526,13.0,12.0
1527,6.0,8.0
1527,5.0,12.0
1528,18.0,9.0
1528,27.0,6.0
1529,22.0,12.0
1529,24.0,2.0
1530,28.0,11.0
1531,37.0,11.0
1531,8.0,2.0
1532,19.0,10.0
1532,24.0,2.0
1533,31.0,2.0
1533,35.0,12.0
1534,23.0,2.0
1534,4.0,12.0
1535,1.0,12.0
1535,9.0,2.0
1537,23.0,2.0
1538,5.0,12.0
1539,13.0,12.0
1539,21.0,2.0
1540,8.0,2.0
1541,22.0,12.0
1542,25.0,12.0
1542,9.0,2.0
1543,24.0,2.0
1544,21.0,2.0
1545,13.0,12.0
1545,24.0,2.0
1547,28.0,11.0
1548,21.0,2.0
1548,9.0,2.0
1549,10.0,4.0
1551,31.0,2.0
1551,24.0,2.0
1552,22.0,12.0
1552,9.0,2.0
1553,2.0,12.0
1554,16.0,13.0
1554,24.0,2.0
1556,27.0,6.0
1557,9.0,2.0
1557,9.0,2.0
1558,8.0,2.0
1559,24.0,2.0
1560,21.0,2.0
1561,31.0,2.0
1561,4.0,12.0
1562,8.0,2.0
1564,9.0,2.0
1565,36.0,6.0
1566,1.0,12.0
1566,9.0,2.0
1567,24.0,2.0
1568,9.0,2.0
1568,4.0,12.0
1569,18.0,9.0
1570,31.0,2.0
1570,35.0,12.0
1571,23.0,2.0
1573,5.0,12.0
1574,22.0,12.0
1575,22.0,12.0
1576,29.0,7.0
1577,31.0,2.0
1577,24.0,2.0
1578,34.0,6.0
1578,27.0,6.0
1579,13.0,12.0
1580,31.0,2.0
1581,25.0,12.0
1581,35.0,12.0
1582,15.0,5.0
1583,23.0,2.0
1584,8.0,2.0
1585,4.0,12.0
1586,36.0,6.0
1587,9.0,2.0
1588,20.0,10.0
1589,22.0,12.0
1589,24.0,2.0
1590,23.0,2.0
1590,21.0,2.0
1591,5.0,12.0
1592,15.0,5.0
1593,25.0,12.0
1593,6.0,8.0
1594,12.0,10.0
1595,4.0,12.0
1596,24.0,2.0
1596,2.0,12.0
1597,30.0,12.0
1598,38.0,5.0
1599,1.0,12.0
1600,23.0,2.0
1600,19.0,10.0
1601,13.0,12.0
1601,5.0,12.0
1602,31.0,2.0
1603,23.0,2.0
1603,21.0,2.0
1604,24.0,2.0
1605,25.0,12.0
1605,9.0,2.0
1606,2.0,12.0
1607,4.0,12.0
1608,24.0,2.0
1608,21.0,2.0
1609,31.0,2.0
1609,35.0,12.0
1610,13.0,12.0
1611,9.0,2.0
1612,9.0,2.0
1612,26.0,12.0
1613,17.0,8.0
1615,21.0,2.0
1616,9.0,2.0
1617,24.0,2.0
1618,32.0,6.0
1619,24.0,2.0
1619,22.0,12.0
1620,4.0,12.0
1621,22.0,12.0
1622,25.0,12.0
1623,13.0,12.0
1623,2.0,12.0
1624,21.0,2.0
1625,14.0,6.0
1626,9.0,2.0
1626,6.0,8.0
1627,26.0,12.0
1627,30.0,12.0
1628,8.0,2.0
1628,24.0,2.0
1629,4.0,12.0
1629,9.0,2.0
1630,24.0,2.0
1631,22.0,12.0
1631,21.0,2.0
1632,8.0,2.0
1633,23.0,2.0
1633,2.0,12.0
1634,31.0,2.0
1634,21.0,2.0
1635,5.0,12.0
1637,23.0,2.0
1637,4.0,12.0
1638,9.0,2.0
1639,10.0,4.0
1639,21.0,2.0
1640,2.0,12.0
1640,24.0,2.0
1641,17.0,8.0
1641,35.0,12.0
1642,13.0,12.0
1643,24.0,2.0
1643,24.0,2.0
1644,18.0,9.0
1644,21.0,2.0
1645,22.0,12.0
1645,22.0,12.0
1646,19.0,10.0
1647,16.0,13.0
1647,23.0,2.0
1648,38.0,5.0
1648,24.0,2.0
1649,6.0,8.0
1650,39.0,10.0
1650,27.0,6.0
1651,25.0,12.0
1651,8.0,2.0
1652,4.0,12.0
1652,35.0,12.0
1653,23.0,2.0
1654,21.0,2.0
1655,24.0,2.0
1656,1.0,12.0
1657,31.0,2.0
1657,9.0,2.0
1658,24.0,2.0
1659,34.0,6.0
1660,25.0,12.0
1660,2.0,12.0
1661,4.0,12.0
1662,33.0,9.0
1662,21.0,2.0
1663,13.0,12.0
1664,31.0,2.0
1664,35.0,12.0
1665,1.0,12.0
1666,24.0,2.0
1666,9.0,2.0
1667,31.0,2.0
1667,21.0,2.0
1668,24.0,2.0
1669,23.0,2.0
1670,9.0,2.0
1671,31.0,2.0
1672,9.0,2.0
1673,9.0,2.0
1673,21.0,2.0
1675,4.0,12.0
1676,9.0,2.0
1676,21.0,2.0
1677,24.0,2.0
1678,23.0,2.0
1678,2.0,12.0
1679,31.0,2.0
1680,25.0,12.0
1682,1.0,12.0
1682,5.0,12.0
1683,8.0,2.0
1684,22.0,12.0
1685,24.0,2.0
1686,9.0,2.0
1686,9.0,2.0
1687,24.0,2.0
1687,15.0,5.0
1688,8.0,2.0
1689,35.0,12.0
1690,24.0,2.0
1691,8.0,2.0
1692,23.0,2.0
1692,12.0,10.0
1693,34.0,6.0
1694,31.0,2.0
1695,13.0,12.0
1695,1.0,12.0
1696,2.0,12.0
1697,15.0,5.0
1698,5.0,12.0
1698,24.0,2.0
1699,23.0,2.0
1699,8.0,2.0
1700,31.0,2.0
1700,23.0,2.0
1701,35.0,12.0
1702,9.0,2.0
1703,23.0,2.0
1703,9.0,2.0
1704,25.0,12.0
1704,21.0,2.0
1706,24.0,2.0
1707,24.0,2.0
1707,34.0,6.0
1708,18.0,9.0
1709,9.0,2.0
1709,21.0,2.0
1710,23.0,2.0
1710,16.0,13.0
1711,5.0,12.0
1712,4.0,12.0
1713,24.0,2.0
1714,8.0,2.0
1715,23.0,2.0
1715,35.0,12.0
1716,24.0,2.0
1716,22.0,12.0
1718,31.0,2.0
1718,24.0,2.0
1720,13.0,12.0
1720,8.0,2.0
1721,21.0,2.0
1723,21.0,2.0
1723,2.0,12.0
1724,21.0,2.0
1726,5.0,12.0
1727,9.0,2.0
1728,9.0,2.0
1729,24.0,2.0
1729,24.0,2.0
1730,22.0,12.0
1730,4.0,12.0
1731,18.0,9.0
1731,9.0,2.0
1732,24.0,2.0
1733,25.0,12.0
1734,1.0,12.0
1734,5.0,12.0
1735,23.0,2.0
1736,27.0,6.0
1737,9.0,2.0
1738,22.0,12.0
1738,35.0,12.0
1739,38.0,5.0
1739,9.0,2.0
1740,9.0,2.0
1740,24.0,2.0
1741,1.0,12.0
1741,25.0,12.0
1742,23.0,2.0
1742,2.0,12.0
1743,21.0,2.0
1744,20.0,10.0
1745,9.0,2.0
1746,23.0,2.0
1747,8.0,2.0
1748,31.0,2.0
1749,24.0,2.0
1750,24.0,2.0
1750,21.0,2.0
1751,4.0,12.0
1752,25.0,12.0
1753,23.0,2.0
1753,21.0,2.0
1754,36.0,6.0
1755,31.0,2.0
1755,22.0,12.0
1756,1.0,12.0
1756,2.0,12.0
1757,9.0,2.0
1757,24.0,2.0
1758,24.0,2.0
1759,13.0,12.0
1759,29.0,7.0
1760,9.0,2.0
1761,22.0,12.0
1761,8.0,2.0
1762,21.0,2.0
1763,4.0,12.0
1764,12.0,10.0
1765,9.0,2.0
1765,24.0,2.0
1766,21.0,2.0
1767,36.0,6.0
1768,23.0,2.0
1768,2.0,12.0
1769,15.0,5.0
1770,9.0,2.0
1771,22.0,12.0
1771,8.0,2.0
1772,5.0,12.0
1773,39.0,10.0
1775,39.0,10.0
1776,25.0,12.0
1776,9.0,2.0
1778,9.0,2.0
1779,24.0,2.0
1779,25.0,12.0
1780,8.0,2.0
1781,37.0,11.0
1781,9.0,2.0
1782,13.0,12.0
1782,2.0,12.0
1783,16.0,13.0
1784,9.0,2.0
1785,22.0,12.0
1785,8.0,2.0
1786,1.0,12.0
1787,31.0,2.0
1788,24.0,2.0
1788,4.0,12.0
1789,23.0,2.0
1789,21.0,2.0
1790,9.0,2.0
1791,33.0,9.0
1791,24.0,2.0
1792,21.0,2.0
1793,4.0,12.0
1793,9.0,2.0
1794,9.0,2.0
1794,24.0,2.0
1795,31.0,2.0
1795,2.0,12.0
1796,23.0,2.0
1797,22.0,12.0
1797,9.0,2.0
1798,14.0,6.0
1800,1.0,12.0
1800,21.0,2.0
1801,31.0,2.0
1801,35.0,12.0
1802,25.0,12.0
1802,8.0,2.0
1805,28.0,11.0
1805,9.0,2.0
1808,22.0,12.0
1809,9.0,2.0
1809,4.0,12.0
1810,25.0,12.0
1811,24.0,2.0
1811,5.0,12.0
1812,35.0,12.0
1813,31.0,2.0
1813,9.0,2.0
1814,23.0,2.0
1814,21.0,2.0
1815,13.0,12.0
1815,8.0,2.0
1816,9.0,2.0
1817,4.0,12.0
1818,8.0,2.0
1819,21.0,2.0
1820,1.0,12.0
1820,2.0,12.0
1821,9.0,2.0
1822,13.0,12.0
1823,8.0,2.0
1825,11.0,10.0
1826,24.0,2.0
1826,9.0,2.0
1827,35.0,12.0
1828,28.0,11.0
1828,21.0,2.0
1829,31.0,2.0
1830,23.0,2.0
1830,33.0,9.0
1831,22.0,12.0
1831,9.0,2.0
1832,2.0,12.0
1833,16.0,13.0
1834,35.0,12.0
1834,26.0,12.0
1835,25.0,12.0
1835,4.0,12.0
1836,24.0,2.0
1836,9.0,2.0
1837,1.0,12.0
1837,8.0,2.0
1838,23.0,2.0
1838,2.0,12.0
1839,8.0,2.0
1840,27.0,6.0
1840,13.0,12.0
1841,9.0,2.0
1842,5.0,12.0
1843,35.0,12.0
1844,9.0,2.0
1844,2.0,12.0
1845,23.0,2.0
1846,24.0,2.0
1847,22.0,12.0
1848,13.0,12.0
1849,21.0,2.0
1850,23.0,2.0
1851,31.0,2.0
1852,21.0,2.0
1853,24.0,2.0
1854,23.0,2.0
1854,8.0,2.0
1855,22.0,12.0
1856,21.0,2.0
1857,1.0,12.0
1857,31.0,2.0
1858,23.0,2.0
1859,24.0,2.0
1860,27.0,6.0
1860,7.0,3.0
1861,25.0,12.0
1861,33.0,9.0
1862,24.0,2.0
1862,4.0,12.0
1863,14.0,6.0
1863,35.0,12.0
1864,33.0,9.0
1865,23.0,2.0
1865,31.0,2.0
1866,9.0,2.0
1867,31.0,2.0
1867,9.0,2.0
1868,35.0,12.0
1868,8.0,2.0
1869,9.0,2.0
1869,3.0,3.0
1870,16.0,13.0
1871,22.0,12.0
1871,5.0,12.0
1872,31.0,2.0
1873,13.0,12.0
1873,24.0,2.0
1874,25.0,12.0
1874,2.0,12.0
1875,15.0,5.0
1876,19.0,10.0
1877,31.0,2.0
1877,21.0,2.0
1879,8.0,2.0
1880,1.0,12.0
1881,24.0,2.0
1882,36.0,6.0
1883,23.0,2.0
1883,8.0,2.0
1884,21.0,2.0
1885,22.0,12.0
1885,9.0,2.0
1886,24.0,2.0
1886,4.0,12.0
1887,23.0,2.0
1889,24.0,2.0
1890,9.0,2.0
1891,13.0,12.0
1891,35.0,12.0
1892,38.0,5.0
1893,24.0,2.0
1894,8.0,2.0
1895,24.0,2.0
1895,2.0,12.0
1896,4.0,12.0
1896,9.0,2.0
1897,5.0,12.0
1898,35.0,12.0
1898,8.0,2.0
1899,22.0,12.0
1899,24.0,2.0
1900,25.0,12.0
1901,23.0,2.0
1901,21.0,2.0
1903,13.0,12.0
1903,4.0,12.0
1904,24.0,2.0
1904,21.0,2.0
1906,15.0,5.0
1906,24.0,2.0
1908,1.0,12.0
1908,35.0,12.0
1909,24.0,2.0
1909,2.0,12.0
1910,9.0,2.0
1910,21.0,2.0
1911,24.0,2.0
1913,31.0,2.0
1914,9.0,2.0
1916,31.0,2.0
1917,9.0,2.0
1918,13.0,12.0
1918,7.0,3.0
1919,8.0,2.0
1920,22.0,12.0
1921,31.0,2.0
1921,35.0,12.0
1922,5.0,12.0
1923,25.0,12.0
1923,21.0,2.0
1924,4.0,12.0
1925,23.0,2.0
1925,24.0,2.0
1927,22.0,12.0
1928,16.0,13.0
1929,23.0,2.0
1929,40.0,5.0
1930,9.0,2.0
1932,24.0,2.0
1932,8.0,2.0
1933,9.0,2.0
1934,23.0,2.0
1934,10.0,4.0
1935,33.0,9.0
1935,8.0,2.0
1936,24.0,2.0
1937,24.0,2.0
1938,9.0,2.0
1938,8.0,2.0
1939,31.0,2.0
1940,10.0,4.0
1941,25.0,12.0
1941,4.0,12.0
1942,13.0,12.0
1942,33.0,9.0
1943,31.0,2.0
1943,21.0,2.0
1944,23.0,2.0
1944,39.0,10.0
1945,22.0,12.0
1945,27.0,6.0
1946,15.0,5.0
1946,8.0,2.0
1947,5.0,12.0
1948,9.0,2.0
1949,1.0,12.0
1949,21.0,2.0
1950,31.0,2.0
1950,23.0,2.0
1951,2.0,12.0
1952,4.0,12.0
1953,13.0,12.0
1954,24.0,2.0
1954,9.0,2.0
1955,21.0,2.0
1956,31.0,2.0
1956,5.0,12.0
1957,9.0,2.0
1957,9.0,2.0
1958,24.0,2.0
1959,23.0,2.0
1960,36.0,6.0
1961,33.0,9.0
